#separator:tab
#html:true
#tags column:7
Achille Talon 	BD et leurs créateurs 	Greg Un homme rondelet, son voisin Hilarion Lefuneste, sa fiancée Virgule de Guillemets 				
Barry Lyndon 	Filmographie de Stanley Kubrick 	Destin d'un jeune intrigant irlandais sans le sou, de son ascension sociale pleine d'audace et de perversité jusqu'à sa déchéance. Adapté d'un roman de William Thackeray. Ryan O'Neal, Marisa Berenson 				
Shining 	Filmographie de Stanley Kubrick 	Jack Torrance, gardien d'un hôtel fermé l'hiver, sa femme et son fils Danny s'apprêtent à vivre de longs mois de solitude. Inspiré d'un roman de Stephen King. Jack Nicholson, Shelley Duvall 				
Full Metal Jacket 	Filmographie de Stanley Kubrick 	"Le film retrace l'histoire de J. T. Davis, jeune engagé dans les Marines durant la guerre du Viêt Nam. Basé sur le roman ""Le Merdier"" de Gustav Hasford. Matthew Modine, Adam Baldwin, Vincent D'Onofrio "				
Eyes Wide Shut 	Filmographie de Stanley Kubrick 	Thriller psychologique où un médecin et une directrice de galerie d'art entreprennent un voyage à la recherche de leur propre identité. Dernier film de Kubrick. Tom Cruise, Nicole Kidman, Sydney Pollack 				
Duel 	Films de Steven Spielberg  	Un représentant en informatique est harcelé par un camion poids lourd : tout le film consiste en une longue course-poursuite sur les routes du désert de Californie. Ce film est diffusé pour la première fois sur la chaîne de télévision ABC sous le format d'un téléfilm, puis adapté pour le cinéma dans une version rallongée en 1972. Dennis Weaver 				
Les Dents de la mer 	Films de Steven Spielberg  	Un requin sème la terreur le long des côtes de la station balnéaire d'Amity. Adaptation du roman éponyme de Peter Benchley, il a fait l'objet de trois suites qui n'ont pas eu le même succès. Roy Scheider, Richard Dreyfuss 				
Rencontres du troisième type 	Films de Steven Spielberg  	Un scientifique français et son interprète américain découvrent de vieux avions de guerre en plein désert de Sonora. Truffaut parle en français dans la version originale car il parle très mal anglais. Richard Dreyfuss, François Truffaut 				
Les Aventuriers de l'Arche perdue 	Films de Steven Spielberg  	Un professeur d'archéologie s'oppose aux nazis qui veulent trouver le Médaillon de Râ. Premier film mettant en scène le personnage d'Indiana Jones. Harrison Ford, Karen Allen 				
E.T. l'extra-terrestre 	Films de Steven Spielberg  	Elliott, 10 ans, se lie d'amitié avec un extra-terrestre et essaie de cacher sa présence. On peut y voir Drew Barrymore alors âgée de 6 ans. Henry Thomas, Dee Wallace 				
La Couleur pourpre 	Films de Steven Spielberg  	Dans les années 1900, une jeune fille noire vivant dans une plantation se marie de force à un homme qui la violente. Tina Turner fut pressentie pour le rôle principal, qu'elle refusa par peur de freiner sa carrière. Danny Glover, Whoopi Goldberg 				
Jurassic Park 	Films de Steven Spielberg  	Un puissant P.-D.G. parvient à donner vie à des dinosaures et les utilise dans un parc d'attractions. Adaptation d'un roman de Michael Crichton. Sam Neill, Laura Dern, Jeff Goldblum 				
La Liste de Schindler 	Films de Steven Spielberg  	Un industriel allemand va protéger des Juifs en les faisant travailler dans sa fabrique. Film inspiré d'un fait survenu pendant la Seconde Guerre mondiale et évoqué dans un roman de Thomas Keneally. Liam Neeson, Ben Kingsley, Ralph Fiennes 				
Amistad 	Films de Steven Spielberg  	En 1839, une mutinerie d'esclaves africains transportés à bord d'un navire espagnol donne lieu à un procès. Les 16 premières minutes du film sont tournées en mendé (langue parlée en Sierra Leone principalement). Morgan Freeman, Anthony Hopkins 				
Il faut sauver le soldat Ryan 	Films de Steven Spielberg  	En juin 1944, une compagnie américaine doit retrouver un soldat dont les trois frères ont été tués au combat. Scène particulièrement marquante lors du débarquement à Omaha Beach. Tom Hanks, Matt Damon 				
A.I. Intelligence artificielle 	Films de Steven Spielberg  	Dans un monde futuriste, les humains vivent en parfaite harmonie avec des robots androïdes. Adapté d'une nouvelle de Brian Aldiss. Jude Law, Frances O'Connor 				
Minority Report 	Films de Steven Spielberg  	En 2054, Washington a éradiqué la criminalité grâce aux visions du futur fournies par trois individus précognitifs (les precogs) . Adaptation de la nouvelle éponyme de Philip K. Dick. Tom Cruise, Colin Farrell 				
Arrête-moi si tu peux 	Films de Steven Spielberg  	Un homme est recherché par la justice américaine pour avoir volé plusieurs millions de dollars en usurpant plusieurs identités. Film inspiré de l'histoire de Frank Abagnale Jr. Leonardo DiCaprio, Tom Hanks, Christopher Walken 				
La Guerre des mondes 	Films de Steven Spielberg  	Un père et ses deux enfants tentent de survivre à une invasion extraterrestre. Adaptation du roman éponyme de H. G. Wells. Tom Cruise, Dakota Fanning, Tim Robbins 				
Munich 	Films de Steven Spielberg  	Après une prise d'otages, un agent du Mossad et ses hommes sont chargés d'assassiner plusieurs responsables palestiniens en représailles. Le film s'inspire du drame des Jeux olympiques de 1972. Eric Bana, Daniel Craig, Mathieu Kassovitz 				
Lincoln 	Films de Steven Spielberg  	Les derniers mois de la vie du 16e président des États-Unis, assassiné en 1865, et son combat pour la fin de l'esclavage. Ce film a valu à Daniel Day-Lewis l'Oscar du meilleur acteur. Daniel Day-Lewis, Sally Field, Tommy Lee Jones 				
Pentagon Papers 	Films de Steven Spielberg  	Le film est inspiré de faits authentiques et relate l'un des premiers scoops de l'histoire du journalisme américain au début des années 1970. C'est la première fois que l'actrice principale tourne pour Spielberg alors que c'est la cinquième fois pour Tom Hanks. Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk 				
Ready Player One 	Films de Steven Spielberg  	Dans un monde chaotique, l'Oasis est un système de réalité virtuelle conçu à l'origine comme un MMORPG (jeu de rôle en ligne). Il est devenu au fil du temps une société virtuelle dont toute l'humanité se sert comme exutoire. Ce film comporte une multitude de références à deux jeux vidéo, des films et des séries. Tye Sheridan, Olivia Cooke, Ben Mendelsohn 				
West Side Story 	Films de Steven Spielberg  	Dans les années 1950, deux bandes s'affrontent pour le contrôle d'un quartier de l'Upper West Side en plein embourgeoisement. D'un côté, le gang des immigrés portoricains : les Sharks , de l'autre, celui des derniers immigrés européens : les Jets. Il s'agit de la seconde adaptation cinématographique d'une comédie musicale qui avait déjà été adaptée au cinéma en 1961 par Jerome Robbins et Robert Wise. Ansel Elgort, Rachel Zegler, Ariana DeBose 				
Belle et Sébastien 	Séries TV françaises des années 50 à 80 	Le vieux César, un montagnard, retrouve un bébé dans un refuge. Il décide de l'élever comme son propre enfant. Quelques années plus tard, l'enfant recueille une chienne et tous deux deviennent les meilleurs amis du monde. Mehdi El Glaoui, Edmond Beauchamp, Paloma Matta 				
Belphégor 	Séries TV françaises des années 50 à 80 	Série des années 60 dans laquelle un fantôme hante mystérieusement le département égyptologie du musée du Louvre. Juliette Gréco, Yves Rénier, Christine Delaroche 				
Châteauvallon 	Séries TV françaises des années 50 à 80 	Série des années 80 racontant la vie de la riche et puissante famille Berg. Jean Davy, Chantal Nobel, Luc Merenda 				
Commissaire Moulin 	Séries TV françaises des années 50 à 80 	Série ayant démarré en 1976. Raconte les enquêtes d'un jeune policier solitaire au look décontracté assisté de son adjoint Guyomard. Yves Rénier, Guy Montagné, Clément Michu 				
Janique Aimée 	Séries TV françaises des années 50 à 80 	Série des années 60 qui raconte l'histoire d'une jeune infirmière à la recherche de son fiancé qui a disparu après un mystérieux appel téléphonique. Janine Vila, Samson Fainsilber, Paulette Dubost 				
L'Homme du Picardie 	Séries TV françaises des années 50 à 80 	Série d'abord diffusée en 1968 qui raconte la vie d'un artisan marinier vivant dans un automoteur avec sa femme et sa fille. Christian Barbier, Yvette Etiévant, Pierre Santini 				
Les Brigades du Tigre 	Séries TV françaises des années 50 à 80 	Série de la fin des années 70 racontant les aventures de trois policiers : Valentin, Pujol et Terrasson. Jean-Claude Bouillon, Pierre Maguelon, Jean-Paul Tribout 				
Les Cinq Dernières Minutes 	Séries TV françaises des années 50 à 80 	Série ayant démarré à la fin des années 50 racontant d'abord les enquêtes du commissaire Bourrel. Raymond Souplex, Jacques Debary, Pierre Santini 				
Les Globe-trotters 	Séries TV françaises des années 50 à 80 	Série des années 60 mettant en scène les aventures de deux journalistes, Pierre, le Français et Bob, l'Américain, qui font le tour du monde. Yves Rénier, Edward Meeks, Gilliam Hills 				
Les Saintes Chéries 	Séries TV françaises des années 50 à 80 	Série des années 60 racontant la vie, traitée sur un mode comique, d'un couple de Français moyens : Eve et Pierre Lagarde. Micheline Presle, Daniel Gélin 				
Marie Pervenche 	Séries TV françaises des années 50 à 80 	Série des années 80 mettant en scène une contractuelle parisienne. Danièle Evenou, Xavier Saint-Macary 				
Médecins de nuit 	Séries TV françaises des années 50 à 80 	Série d'abord diffusée en 1978 qui met en scène une équipe d'urgentistes à Paris et dans sa banlieue proche Catherine Allégret, Etienne Chicot, Greg Germain 				
Nans le berger 	Séries TV françaises des années 50 à 80 	"Série des années 70 racontant la vie de la famille Michel sur le domaine de ""La Guirande"", au cœur de la Provence. Michel Robbe, Serge Martina "				
Pause-café 	Séries TV françaises des années 50 à 80 	Série des années 80 racontant la vie d'une jeune femme, Joëlle Mazart, qui exerce la profession d'assistante sociale en milieu scolaire. Véronique Jannot, Jacques François 				
Thierry la Fronde 	Séries TV françaises des années 50 à 80 	Série des années 60 : un jeune seigneur solognot décide de résister aux Anglais et se donne pour mission de délivrer son roi. Jean-Claude Drouot, Céline Léger 				
Vidocq 	Séries TV françaises des années 50 à 80 	Série diffusée en 1967 mettant en scène les aventures d'un ancien bagnard devenu policier au début du XIXe&nbsp,siècle. Bernard Noël, Geneviève Fontanel 				
21 Jump Street 	Séries TV policières américaines des années 70-80  	Une brigade de police spéciale composée de très jeunes policiers a établi ses quartiers dans une ancienne chapelle. Johnny Depp, Richard Grieco 				
Arabesque 	Séries TV policières américaines des années 70-80  	Jessica Fletcher, auteur de romans policiers, utilise sa logique et son sens de l'observation pour jouer les détectives amateurs. Angela Lansbury 				
Cagney et Lacey 	Séries TV policières américaines des années 70-80  	Raconte les vies professionnelle et personnelle agitées de deux femmes détectives affectées dans les quartiers difficiles de New York. Tyne Daly, Sharon Gless 				
Chips 	Séries TV policières américaines des années 70-80  	Raconte les aventures de deux motards de la police de Los Angeles : Jon qui est blond et sérieux et Ponch, casse-cou. Erik Estrada, Larry Wilcox 				
Clair de lune 	Séries TV policières américaines des années 70-80  	La directrice d'une agence de détectives entretient des rapports affectifs ambigus et très conflictuels avec son unique collègue. Cybill Shepherd, Bruce Willis 				
Columbo 	Séries TV policières américaines des années 70-80  	Un inspecteur de Los Angeles à l'imperméable usé arrive à retrouver les criminels grâce à sa ténacité. Peter Falk 				
Deux flics à Miami 	Séries TV policières américaines des années 70-80  	Met en scène Sonny Crockett et Ricardo Tubbs, deux inspecteurs du département du crime organisé agissant le plus souvent en civil. Don Johnson, Philip Michael Thomas 				
Drôles de dames 	Séries TV policières américaines des années 70-80  	Trois jeunes femmes tout juste sorties de l'école de police se font engager par une agence de détectives privés. Jacklyn Smith, Kate Jackson, Farrah Fawcett 				
Hawaï, Police d'Etat 	Séries TV policières américaines des années 70-80  	Steve McGarrett est le chef d’une unité spéciale, placée sous la direction du Gouverneur. Jack Lord, James MacArthur 				
Hooker 	Séries TV policières américaines des années 70-80  	Un sergent arpente les rues de Lake City accompagné du fidèle officier Romano. William Shatner, Richard Herd, Heather Locklear 				
Kojak 	Séries TV policières américaines des années 70-80  	On suit les enquêtes d'un lieutenant élégant d'origine grecque au crâne rasé et grand amateur de cigares et de sucettes. Telly Savalas, Dan Frazer 				
Les deux font la paire 	Séries TV policières américaines des années 70-80  	Lee Stetson est un agent d'un service de renseignements qui, par hasard, mêle à sa mission une femme au foyer divorcée, Amanda King. Kate Jackson et Bruce Boxleitner 				
Les Enquêtes de Remington Steele 	Séries TV policières américaines des années 70-80  	Laura Holt est détective privé mais le fait d'être une femme lui fait perdre des clients. Elle a donc l'idée de s'inventer un patron. Pierce Brosnan, Stephanie Zimbalist 				
Magnum 	Séries TV policières américaines des années 70-80  	Un détective privé s'occupe également de la sécurité d'une des propriétés de Robin Masters. Tom Selleck, John Hillerman 				
Matt Houston 	Séries TV policières américaines des années 70-80  	Un milliardaire texan et moustachu joue les détectives privés à ses heures perdues dans la ville de Los Angeles. Il a pour assistante une belle et jolie secrétaire/juriste, C.J. Parsons, ainsi qu'un gestionnaire de biens, Murray Chase. Lee Horsley, Pamela Hensley 				
Mike Hammer 	Séries TV policières américaines des années 70-80  	Cette série met en scène les enquêtes d'un détective privé new-yorkais (créé par Mickey Spillane). Stacy Keach 				
Riptide 	Séries TV policières américaines des années 70-80  	Deux détectives, Cody Allen et Nick Ryder décident d'ouvrir une agence de détectives privés à bord d'un bateau. Joe Penny, Perry King 				
Rick Hunter 	Séries TV policières américaines des années 70-80  	Un détective au fort tempérament est secondé par Dee Dee McCall qui partage son goût du franc-parler. Fred Dryer, Stepfanie Kramer 				
Simon et Simon 	Séries TV policières américaines des années 70-80  	Deux frères possèdent une agence de détectives privés. L'un est bon chic bon genre tandis que l'autre est un vrai casse-cou. Gerald McRaney, Jameson Parker 				
L'Affaire Louis' Trio 	Groupes musicaux français  	Chic Planète , Mobilis in mobile 	Cleet Boris (Hubert Mounier), Vincent Mounier, François Lebleu 			
