#separator:tab
#html:true
#tags column:7
Vercors 	Régions naturelles de France  	Dans l'est de la Drôme et le sud-ouest de l'Isère 	Ce plateau, culminant à 2341 mètres au Grand Veymont, est bordé d'impressionnantes falaises qui ont favorisé l'implantation d'un maquis sous l'Occupation. 			
Mer des Tchouktches 	Mers du monde  	Cette mer dépendant de l'océan Arctique, reliée à l'océan Pacifique par le détroit de Béring, porte le nom d'un peuple sibérien. 	Au nord-est de la Russie et au nord-ouest de l'Alaska 	"<img alt=""Premium Vector | Chukchi sea on the world map vector illustration"" src=""chukchi-sea-world-map-vector-illustration_601298-12800.jpg"">"		
Mer d'Okhotsk 	Mers du monde  	Cette mer de l'océan Pacifique, dont le nom est issu de celui d'un fleuve, est délimitée au sud-est par l'archipel des Kouriles. Le golfe de Chelekov se trouve dans sa partie septentrionale. Amour 	À l'est de la Russie (entre la péninsule du Kamtchatka et Sakhaline) et au nord du Japon 	"<img alt=""Mer D'okhotsk Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-okhotsk-carte-du-monde-illustration-vectorielle_601298-12411.jpg"">"		
Mer du Japon 	Mers du monde  	"Cette mer de l'océan Pacifique, appelée ""mer de l'Est"" en Corée du Sud, baigne le port de Vladivostok. "	Entre le Japon, la péninsule de Corée et le sud-est de la Russie 	"<img alt=""Premium Vector | Sea of japan on the world map vector illustration"" src=""sea-japan-world-map-vector-illustration_601298-13254.jpg"">"		
Mer Caspienne 	Mers du monde  	Cette mer fermée est souvent considérée comme le plus grand lac au monde. Son statut juridique de lac bénéficie aux Etats qui la bordent, notamment pour l'exploitation du pétrole. Volga, Oural 	Entre l'Azerbaïdjan, l'Iran, le Kazakhstan, la Russie et le Turkménistan 			
Mer d'Aral 	Mers du monde  	"L'irrigation intensive des cultures de coton a entraîné un assèchement de cette mer, limité par la construction de la digue de Kokaral, qui a permis de maintenir la ""petite mer"" au nord. Amou-Daria (autrefois) et Syr-Daria (dans la ""petite mer"") "	Entre le Kazakhstan et l'Ouzbékistan 			
Mer Morte 	Mers du monde  	Ce lac, dont les rives sont situées à -430 m d'altitude, tire son nom du fait que sa forte salinité empêche toute vie de s'y développer. Jourdain 	Entre Israël, la Palestine et la Jordanie 			
Mer Rouge 	Mers du monde  	Cette mer étroite est reliée depuis la fin du XIXe siècle à la mer Méditerranée par le canal de Suez. 	Entre le nord-est de l'Afrique (Egypte, Soudan, Erythrée) et l'Arabie 			
Mer d'Arabie 	Mers du monde  	Cette mer de l'océan Indien, aussi appelée mer d'Oman, est prolongée par le golfe d'Aden et le golfe Persique. Indus 	Entre l'Inde, Oman et la Somalie 			
Mer des Laquedives 	Mers du monde  	Cette mer de l'océan Indien porte le nom d'un archipel indien, accessible en bateau depuis le port de Cochin. 	Entre le sud de l'Inde, les Maldives et le Sri Lanka 	"<img alt=""Mer Des Laquedives Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-laquedives-carte-du-monde-illustration-vectorielle_601298-12633.jpg"">"		
Mer d'Andaman 	Mers du monde  	Cette mer de l'océan Indien, qui baigne les rives de l'île de Phuket, porte le nom d'un archipel indien qui la sépare du golfe du Bengale. Irrawady 	Entre le Myanmar, la Thaïlande et le nord de l'Indonésie 	"<img alt=""Mer D'andaman Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-andaman-carte-du-monde-illustration-vectorielle_601298-12775.jpg"">"		
Mer Jaune 	Mers du monde  	Prolongée au nord par le golfe de Corée et le golfe (ou mer) de Bohai où se jette le Huang He (fleuve Jaune), cette mer est le théâtre de la guerre du Crabe, un conflit maritime qui oppose les deux Corée depuis 1963. 	Entre la Chine et la péninsule de Corée 	"<img alt=""Mer Jaune — Wikipédia"" src=""220px-Locatie_Gele_Zee.PNG"">"		
Mer de Chine orientale 	Mers du monde  	"Cette mer, qui reçoit les eaux du Yangzi, est délimitée à l'est du reste de l'océan Pacifique par l'archipel Nansei (îles Ryukyu et Satsunan). Elle est appelée ""mer de l'Est"" en Chine et ""mer du Sud"" en Corée. "	Entre la Chine, Taïwan et le Japon 	"<img alt=""Mer De Chine Orientale Sur La Carte Du Monde Illustration Vectorielle |  Vecteur Premium"" src=""mer-chine-orientale-carte-du-monde-illustration-vectorielle_601298-13383.jpg"">"		
Mer de Chine méridionale 	Mers du monde  	Prolongée à l'ouest par le golfe de Thaïlande, cette mer est le cadre de rivalités territoriales pour le contrôle des îles Spratleys et Paracels. Elle reçoit les eaux du Mékong, du fleuve Rouge et de la rivière des Perles. 	Du sud de la Chine à Bornéo, entre le Vietnam et les Philippines 	"<img alt=""Mer de Chine méridionale — Wikipédia"" src=""Locatie_Zuid-Chinese_Zee.PNG"">"		
Mer des Philippines 	Mers du monde  	Cette mer qui baigne les côtes occidentales de l'île américaine de Guam doit son nom à un archipel qui a également laissé son nom à une fosse profonde de plus de 10 km. 	Entre les Philippines et les îles Mariannes 	"<img alt=""Mer Des Philippines Sur La Carte Du Monde Illustration Vectorielle |  Vecteur Premium"" src=""mer-philippines-carte-du-monde-illustration-vectorielle_601298-13243.jpg"">"		
Mer de Java 	Mers du monde  	Cette mer peu profonde, qui porte le nom de l'île la plus peuplée au monde, communique avec la mer de Chine méridionale par le détroit de Karimata et avec la mer de Célèbes par le détroit de Macassar. 	Entre Bornéo, Java et Sumatra 	"<img alt=""Mer De Java Sur La Carte Du Monde Illustration Vectorielle | Vecteur Premium"" src=""mer-java-carte-du-monde-illustration-vectorielle_601298-12803.jpg"">"		
Mer de Banda 	Mers du monde  	Cette mer portant le nom d'un petit archipel indonésien communique avec l'océan Pacifique par les mers de Halmahera et de Seram. 	Entre Célèbes et les Moluques (Indonésie) 	"<img alt=""Mer de Banda — Wikipédia"" src=""Locatie_Bandazee.PNG"">"		
Mer de Timor 	Mers du monde  	Cette mer dépendant de l'océan Indien porte le nom d'une île dont la partie orientale forme un État indépendant. Le golfe Joseph Bonaparte constitue sa partie méridionale. 	Entre le nord de l'Australie et les Petites îles de la Sonde 	"<img alt=""Mer De Timor Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-timor-carte-du-monde-illustration-vectorielle_601298-13242.jpg"">"		
Mer d'Arafura 	Mers du monde  	"Cette mer de l'océan Indien, qui communique avec l'océan Pacifique par le détroit de Torres, est prolongée au sud par le golfe de Carpentarie. Son nom signifierait ""peuples des montagnes"" dans une langue locale. "	Entre le nord de l'Australie et la Papouasie occidentale 	"<img alt=""Mer D'arafura Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-arafura-carte-du-monde-illustration-vectorielle_601298-12385.jpg"">"		
Mer de Célèbes 	Mers du monde  	Cette mer est aussi appelée mer de Sulawesi, du nom local de l'île indonésienne qui lui a donné son nom. Elle est prolongée au nord par la mer de Sulu (ou de Jolo) et au sud par la mer des Moluques. 	Entre les Philippines, la Malaisie et l'Indonésie 			
Mer de Bismarck 	Mers du monde  	Séparée de la mer des Salomon par la Nouvelle-Bretagne, cette mer porte le nom d'un chancelier allemand, les îles alentour ayant fait partie du protectorat de la Nouvelle-Guinée allemande. 	Au nord-est de la Nouvelle-Guinée 	"<img alt=""Mer De Bismarck Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-bismarck-carte-du-monde-illustration-vectorielle_601298-13362.jpg"">"		
Mer de Corail 	Mers du monde  	Cette mer qui abrite de nombreux îlots inhabités a été nommée en référence aux récifs de la Grande Barrière. 	Entre l'Australie, les îles Salomon et la Nouvelle-Calédonie 	"<img alt=""Mer De Corail Sur La Carte Du Monde Illustration Vectorielle | Vecteur  Premium"" src=""mer-corail-carte-du-monde-illustration-vectorielle_601298-13380.jpg"">"		
Mer de Tasman 	Mers du monde  	Cette mer porte le nom d'un navigateur néerlandais du XVIIe siècle qui fut le premier européen à y naviguer. Celui-ci est également à l'origine du nom d'une île australienne. 	Entre l'Australie et la Nouvelle-Zélande 	"<img alt=""Tasman mer sur le monde carte. vecteur illustration. 21118106 Art vectoriel  chez Vecteezy"" src=""21118106-tasman-mer-sur-le-monde-carte-vecteur-illustration-vectoriel.jpg"">"		
Mer Adriatique 	Subdivisions de la mer Méditerranée 	Mer séparant la péninsule italienne et la péninsule balkanique. Nommée d'après une ancienne cité étrusque, elle borde notamment les villes de Venise et Split. 	<img src=https://www.quizypedia.fr/site_media/images/708/708350603689.jpeg>			
Mer d'Alboran 	Subdivisions de la mer Méditerranée 	Partie la plus occidentale de la Méditerranée, cette mer tient son nom d'un îlot situé entre la ville andalouse d'Almería et Melilla, enclave espagnole sur les côtes marocaines. 	<img src=https://www.quizypedia.fr/site_media/images/990/990166482440.jpeg>			
Mer des Baléares 	Subdivisions de la mer Méditerranée 	Mer dans laquelle débouche l'Èbre, elle borde la côte nord-est de l'Espagne. Délimitée à l'est par les îles Gymésies et Pityuses, elle est aussi située au sud du golfe du Lion. 	<img src=https://www.quizypedia.fr/site_media/images/259/259113764837.jpeg>			
Mer Égée 	Subdivisions de la mer Méditerranée 	La légende veut que le père de Thésée se soit suicidé en se jetant dans cette mer. Berceau des premières thalassocraties européennes, elle baigne la Crète et les Cyclades. 	<img src=https://www.quizypedia.fr/site_media/images/930/930741309448.jpeg>			
Mer Ionienne 	Subdivisions de la mer Méditerranée 	Une amante de Zeus transformée en génisse donne son nom à cette mer. Comprenant le golfe de Tarente, elle est bordée à l'ouest par l'Italie et à l'est par l'Albanie et la Grèce. 	<img src=https://www.quizypedia.fr/site_media/images/197/197055134774.jpeg>			
Mer de Libye 	Subdivisions de la mer Méditerranée 	Mer bordant la côte de l'Afrique du Nord et plus précisément du pays couvrant l'ancienne région de Cyrénaïque. Elle est délimitée au nord par la Crète. 	<img src=https://www.quizypedia.fr/site_media/images/101/101889548586.jpeg>			
Mer de Ligurie 	Subdivisions de la mer Méditerranée 	Mer bordant notamment la ville de Gênes, elle tire son nom d'un peuple alpin de l'âge de fer. Elle abrite en grande partie le sanctuaire Pelagos pour la protection des cétacés. 	<img src=https://www.quizypedia.fr/site_media/images/637/637533658866.jpeg>			
Mer de Marmara 	Subdivisions de la mer Méditerranée 	Mer de 11 500 km² reliant la mer Noire, par le Bosphore, à la mer Méditerranée, par le détroit des Dardanelles. Elle était appelée par les Grecs la Propontide. 	<img src=https://www.quizypedia.fr/site_media/images/586/586716099149.jpeg>			
Mer de Sardaigne 	Subdivisions de la mer Méditerranée 	Mer située entre les îles Baléares et la Sardaigne. Elle n'est pas officiellement reconnue par l'Organisation hydrographique internationale. 	<img src=https://www.quizypedia.fr/site_media/images/564/564204871614.jpeg>			
Mer Tyrrhénienne 	Subdivisions de la mer Méditerranée 	Cette mer tient son nom du mot grec désignant les Étrusques. Elle est entourée par la Corse, la Sardaigne, la Sicile et la côte occidentale de l'Italie. 	<img src=https://www.quizypedia.fr/site_media/images/152/152162801955.jpeg>			
Lac Supérieur 	Grands lacs du monde 	Etats-Unis, Canada 82 414 km² 				
Lac Victoria 	Grands lacs du monde 	Kenya, Ouganda, Tanzanie 69 485 km² 				
Lac Tanganyika 	Grands lacs du monde 	Burundi, Rép. Dém. du Congo, Tanzanie, Zambie 32 893 km² 				
Lac Baïkal 	Grands lacs du monde 	Russie 31 500 km² 				
Grand Lac de L'Ours 	Grands lacs du monde 	Canada 31 080 km² 				
Lac Erié 	Grands lacs du monde 	Etats-Unis, Canada 5 719 km² 				
Lac Maracaïbo 	Grands lacs du monde 	Venezuela 13 210 km² 				
Lac Titicaca 	Grands lacs du monde 	Bolivie, Pérou 8 135 km² 				
Lac Eyre 	Grands lacs du monde 	Australie 6 219 km² 				
Lac Vostok 	Grands lacs du monde 	Antarctique 15 690 km² 				
Lac Nasser 	Grands lacs du monde 	Egypte, Soudan 5 248 km² 				
Lac Balaton 	Grands lacs du monde 	Hongrie 592 km² 				
Lac Léman 	Grands lacs du monde 	France, Suisse 580 km² 				
Lac de Constance 	Grands lacs du monde 	Allemagne, Autriche, Suisse 541 km² 				
Lac de Garde 	Grands lacs du monde 	Italie 370 km² 				
Lac Léman 	Lacs alpins  	Entre la Suisse (cantons de Genève, Vaud et Valais) et la France (Haute-Savoie) Le Rhône 	Parfois appelé lac de Genève, ce lac d'origine glaciaire, bordé par les villes de Thonon et d'Évian, est le plus grand lac des Alpes. 581 km² <img src=https://www.quizypedia.fr/site_media/images/706/706458531573.jpeg>			
Lac d'Annecy 	Lacs alpins  	En Haute-Savoie, entre les massifs des Bornes et des Bauges Le Thiou 	Deuxième plus grand lac d'origine glaciaire entièrement situé en France, il est bordé par l'abbaye de Talloires et le château de Châteauvieux. 26 km² <img src=https://www.quizypedia.fr/site_media/images/190/190881317330.jpeg>			
Lac du Bourget 	Lacs alpins  	En Savoie, entre le mont du Chat et le mont Revard Le canal de Savières (affluent du Rhône) 	Plus grand lac d'origine glaciaire entièrement situé en France, il a inspiré Lamartine et est bordé par l'abbaye royale d'Hautecombe. 44 km² <img src=https://www.quizypedia.fr/site_media/images/830/830670278601.jpeg>			
Lac de Paladru 	Lacs alpins  	En Isère, près de Voiron dans les Terres froides La Fure 	Ce petit lac d'origine glaciaire est surtout connu pour son intérêt archéologique : des habitats médiévaux y ont été immergés par la montée des eaux. 4 km² <img src=https://www.quizypedia.fr/site_media/images/870/870971721977.jpeg>			
Lac de Roselend 	Lacs alpins  	En Savoie, dans le Beaufortain Le Doron 	Ce lac de retenue formé par un barrage hydroélectrique mis en service en 1962 porte le nom d'un hameau englouti qui a aussi laissé son nom à un col proche. 3 km² <img src=https://www.quizypedia.fr/site_media/images/586/586152197410.jpeg>			
Lac du Chevril 	Lacs alpins  	En Savoie, dans la haute vallée de la Tarentaise L'Isère 	Ce lac de retenue a été formé par le plus haut barrage de France (181 m) dont la mise en eau a englouti l'ancien village de Tignes en 1952. 3 km² <img src=https://www.quizypedia.fr/site_media/images/980/980054725142.jpeg>			
Lac du Mont-Cenis 	Lacs alpins  	En Savoie, sur les hauteurs de Lanslebourg, près de la frontière italienne La Cenise (affluent de la Doire ripaire) 	À près de 2000 m d'altitude, ce lac artificiel se situe proche de la frontière italienne dans une zone qui n'est devenue française qu'en 1947. 7 km² <img src=https://www.quizypedia.fr/site_media/images/957/957653425602.jpeg>			
Lac de Serre-Ponçon 	Lacs alpins  	Entre les Hautes-Alpes et les Alpes-de-Haute-Provence, près d'Embrun La Durance 	La chapelle Saint-Michel émerge de ce lac artificiel mis en eau en 1961 , c'est le plus grand lac artificiel de l'Hexagone quant au volume. 28 km² <img src=https://www.quizypedia.fr/site_media/images/502/502820423052.jpeg>			
Lac de Sainte-Croix 	Lacs alpins  	Entre le Var et les Alpes-de-Haute-Provence, entre le plateau de Valensole et le Plan de Canjuers Le Verdon 	L'ancien village des Salles-sur-Verdon a été noyé par ce vaste lac de retenue mis en eau en 1973 après l'édification d'un barrage hydroélectrique. 22 km² <img src=https://www.quizypedia.fr/site_media/images/387/387975410215.jpeg>			
